date,QQQ,QQQ_EMA_FAST,QQQ_EMA_SLOW,momentum_126,momentum_exit,RSI,OBV,OBV_EMA,VIX,VIX3M,trend_bear,momentum_bear,rsi_bear,obv_bear,long_bear_entry,risk_off,severe_risk,daily_qqq_return
2012-04-11,58.7920608521,57.37283516890087,52.59799595512152,0.19444981787182702,0.023255650287015817,50.336662132793,-200227200.0,-168450966.06487316,20.02,22.47,False,False,False,True,False,False,False,0.004838904853068149
2012-04-12,59.4644889832,57.45486080867731,52.666319268833746,0.19995998660345116,0.016059509280399897,56.35018536470343,-142819800.0,-166009902.63012332,17.2,20.25,False,False,False,False,False,False,False,0.011437396841583514
2012-04-13,58.5620384216,57.49827953859585,52.72498314100058,0.1759026799659953,-0.002821866395234518,47.95732055790356,-198047300.0,-169061083.33201632,19.55,21.99,False,False,True,True,False,False,False,-0.015176293902987359
2012-04-16,57.9073104858,57.51431996789798,52.77654858721749,0.1521713076818645,-0.01678022447644867,42.95830847668746,-255635300.0,-177306246.82420525,19.55,22.04,False,False,True,True,False,False,False,-0.011180074216107116
2012-04-17,59.0840415955,57.57587767878434,52.83930971167801,0.15416566751206995,0.003908811002885759,52.53478549198632,-208272900.0,-180255451.88856667,18.46,20.85,False,False,False,True,False,False,False,0.020320942206227377
2012-04-18,58.9336128235,57.62912219426339,52.89994954363644,0.1693156437663752,-0.005672504773596265,51.34799188752483,-250809000.0,-186974837.4229889,18.64,21.12,False,False,False,True,False,False,False,-0.002546013575541406
2012-04-19,58.2700576782,57.654256919123654,52.95338345542314,0.14199441530796908,-0.01862613726721596,46.37163584780975,-331919900.0,-200779129.09698996,18.36,21.23,False,False,True,True,False,False,False,-0.01125936648898962
2012-04-20,58.1107978821,57.6721604862992,53.00470101190749,0.16130257657979663,-0.021454153304939494,45.23842868652841,-391826800.0,-218974145.3734671,17.44,20.48,False,False,True,True,False,False,False,-0.0027331326318487115
2012-04-23,57.5799598694,57.668544775832565,53.050225975663636,0.1563873638163018,-0.028366807495213586,41.59015064131075,-462341200.0,-242151960.09980357,18.97,21.39,False,False,True,True,False,False,False,-0.009134928998514313
2012-04-24,57.2702865601,57.65292680658815,53.09221662824509,0.13591684938491744,-0.033014748444306186,39.58460224144152,-512002700.0,-267852030.56648895,18.1,20.51,False,False,True,True,False,False,False,-0.0053781438889917155
2012-04-25,58.7920608521,57.697598729941554,53.14893149614415,0.14237519825007028,-0.02437217006982262,51.86775659644335,-454475800.0,-285625722.89349,16.82,19.46,False,False,False,True,False,False,False,0.02657179461470016
2012-04-26,59.1371154785,57.754050367139925,53.208515416366595,0.17212555556527076,-0.02008503185465238,54.14430977788206,-412676300.0,-297725777.8560148,16.24,18.55,False,False,False,True,False,False,False,0.0058690683979940594
2012-04-27,59.4910392761,57.82216757925601,53.27102809158783,0.18058146018790522,-0.010303173611320271,56.42110765254883,-366672500.0,-304292132.3459182,16.32,18.74,False,False,False,True,False,False,False,0.005984799812034591
2012-04-30,59.0663490295,57.870959008677346,53.32869297654218,0.1406840204517048,-0.0135935102101582,53.01928024772626,-404460200.0,-313831948.3129736,17.15,19.32,False,False,False,True,False,False,False,-0.007138726298409281
2012-05-01,59.1636657715,57.92165339153314,53.38675240733778,0.1408186584260438,-0.01006675318687611,53.708053177969326,-366816400.0,-318878086.56888086,16.6,19.13,False,False,False,True,False,False,False,0.001647583498878502
2012-05-02,59.3317718506,57.9769521546338,53.4459068296588,0.1636048985608376,-0.01743602170905323,54.937065990369256,-328517100.0,-319796087.8480351,16.88,19.01,False,False,False,True,False,False,False,0.002841373618552634
2012-05-03,58.7035675049,58.00544687425208,53.49822186125324,0.1820864539666469,-0.027554108490309703,49.63394030826084,-379814700.0,-325512146.1482222,17.56,19.5,False,False,True,True,False,False,False,-0.010587992337087848
2012-05-04,57.2437438965,57.975576169242196,53.53549073722585,0.1429700441247055,-0.03863290266655761,39.9766195674557,-487368700.0,-340927056.0388677,19.16,20.72,False,False,True,True,False,False,False,-0.024867715378254496
2012-05-07,57.296836853,57.94895894115427,53.572917066736046,0.12079478710311053,-0.04370941899026293,40.430584649864485,-437100900.0,-350086469.74945176,18.94,20.45,False,False,True,True,False,False,False,0.0009274892396275991
2012-05-08,57.0845031738,57.915058714983516,53.60785822203022,0.12243739171587076,-0.04002364856902063,39.15515188230805,-509760600.0,-365293529.7733135,19.05,20.81,False,False,True,True,False,False,False,-0.0037058534268612497
2012-05-09,56.9075393677,57.87554815234495,53.64069087024584,0.11107635421693574,-0.027370214492489553,38.07704689159064,-595475900.0,-387215660.2710932,20.08,21.53,False,False,True,True,False,False,False,-0.003100032342599479
2012-05-10,56.7925224304,57.83307655540593,53.67205237830708,0.09621324699328948,-0.03401034753195897,37.35708882760052,-644924800.0,-411759387.8643224,18.83,20.87,False,False,True,True,False,False,False,-0.002021119496255719
2012-05-11,56.7836799622,57.79192374782923,53.70301384680353,0.13597919179180473,-0.04508252011982128,37.298699426418075,-692024700.0,-438451322.35343456,19.89,21.55,False,False,True,True,False,False,False,-0.00015569775423929233
2012-05-14,56.252822876,57.73156685089475,53.728385080924895,0.12595389101375853,-0.039431952982501794,33.875476337804784,-738384700.0,-467016405.93882173,21.87,22.97,False,False,True,True,False,False,False,-0.009348761590537547
2012-05-15,56.0670204163,57.666290520126324,53.75165508426196,0.10147805438770985,-0.03177992647320882,32.74277472825759,-805293300.0,-499233252.9922673,21.97,23.92,False,False,True,True,False,False,False,-0.003302989080380514
2012-05-16,55.6865615845,57.58865409127824,53.770907885259355,0.10085394828315719,-0.05750249846244038,30.494291999670352,-858119200.0,-533412866.9930037,22.27,24.92,False,False,True,True,False,False,False,-0.006785786527892412
2012-05-17,54.5098457336,57.467916508624185,53.77826050066574,0.06572767011743141,-0.07506356522123825,24.817736780879926,-920373100.0,-570266222.5174795,24.49,26.41,False,False,True,True,False,False,False,-0.021131055993005132
2012-05-18,53.8020591736,57.32415739744677,53.7784973033815,0.06955321452851626,-0.07667743404811433,22.147189204158778,-999869600.0,-611180829.8967671,25.1,27.66,False,False,True,True,False,False,False,-0.01298456362285616
2012-05-21,55.3061294556,57.24501904678611,53.79369762330408,0.12584182830135204,-0.04826415276882523,37.53069506389626,-938396600.0,-642344236.5732654,22.01,24.71,False,False,True,True,False,False,False,0.027955626700957747
2012-05-22,55.2442054749,57.16655576945725,53.80813053725031,0.1333098928183054,-0.040565405043661795,37.20474224292826,-1001351400.0,-676535394.9948592,22.48,25.23,False,False,True,True,False,False,False,-0.001119658549776359
2012-05-23,55.3503646851,57.09533258967853,53.82347615066175,0.1576374146154771,-0.033523874077096116,38.195734096434094,-944400300.0,-702046338.3286822,22.33,25.11,False,False,True,True,False,False,False,0.001921635206578065
2012-05-24,54.9876327515,57.01267769406369,53.83505979843129,0.14625398374877263,-0.06470989527260484,36.099420447051266,-1027531500.0,-733044925.154522,21.54,24.78,False,False,True,True,False,False,False,-0.006553379289615413
2012-05-25,54.9168395996,56.930487964869045,53.84582377655237,0.17120115537638902,-0.07136424975672562,35.68774904528895,-1059610400.0,-764146398.9493294,21.76,24.93,False,False,True,True,False,False,False,-0.001287437708401229
2012-05-29,55.6157875061,56.878931084133,53.863435355950855,0.19530368841563628,-0.06514009197275605,42.64246204740569,-1015393700.0,-788074713.3351076,21.03,23.89,False,False,True,True,False,False,False,0.012727387657338607
2012-05-30,55.1468772888,56.811007405884645,53.87620592244687,0.14537202743632616,-0.0663571018879543,39.55226329108185,-1071825500.0,-815098597.779383,24.14,26.19,False,False,True,True,False,False,False,-0.00843124296762976
2012-05-31,54.9079933167,56.73637940238721,53.88647246368322,0.1475410241227446,-0.07193050665988343,38.0398685833677,-1127085600.0,-844811645.6099179,24.06,26.22,False,False,True,True,False,False,False,-0.004331776953552247
2012-06-01,53.4481430054,56.60742895544654,53.882110976536126,0.07721439204467906,-0.09916489364273895,30.391737303930412,-1198516400.0,-878497812.6946876,26.66,28.47,False,False,True,True,False,False,False,-0.026587209313584492
2012-06-04,53.8551254272,56.49949548375059,53.881842463607406,0.07796169019743404,-0.08259194941253445,34.35428684651413,-1124396900.0,-901916773.3904316,26.12,28.12,False,False,True,True,False,False,False,0.007614528754701144
2012-06-05,54.0763092041,56.40446857082313,53.883777456050126,0.08544746573965667,-0.05533241672883771,36.47093501568453,-1076480000.0,-918541842.5913429,24.68,26.87,False,False,True,True,False,False,False,0.0041070144233343875
2012-06-06,55.3149757385,56.36174336171242,53.89801823497998,0.09828443153325894,-0.03458936345098129,46.81352544204636,-1017698200.0,-927985305.2016913,22.16,24.71,False,False,True,True,False,False,False,0.02290590006290749
2012-06-07,55.0937843323,56.312019478206054,53.90991640510257,0.096958905126735,-0.034873192036708134,45.39238057248347,-1056113000.0,-940187942.8015301,21.72,24.47,False,False,True,True,False,False,False,-0.0039987616960311945
2012-06-08,55.6246452332,56.28506362546072,53.9269783834916,0.10752874707321491,-0.022543482792512948,49.365322567917694,-1016382200.0,-947444538.7251939,21.23,23.64,False,False,True,True,False,False,False,0.009635586070800617
2012-06-11,54.6867904663,56.22238624667011,53.93453870272352,0.1074816547802242,-0.03707762701825046,43.363018166855646,-1067391100.0,-958868020.7513659,23.56,25.5,False,False,True,True,False,False,False,-0.016860417949061013
2012-06-12,55.3503646851,56.188189322686966,53.948626523443686,0.10322707105969342,-0.025241676447425365,48.1653767132517,-1018588500.0,-964555685.441712,22.09,24.94,False,False,True,True,False,False,False,0.012134086003985134
2012-06-13,54.9699134827,56.140413799550224,53.95878858273977,0.10808144787499896,-0.022806133589561628,45.769183758387236,-1069428600.0,-974543582.0663109,24.27,26.5,False,False,True,True,False,False,False,-0.0068735085046768285
2012-06-14,55.1734161377,56.10249232261492,53.97087442905778,0.12455046959232474,-0.015938144598463544,47.280021590737135,-1004258000.0,-977373526.6314242,21.68,25.0,False,False,True,True,False,False,False,0.0037020734090120744
2012-06-15,55.8589096069,56.09294005925356,53.9896608487378,0.15656714249898007,0.0030949661371797443,52.11899153205752,-962721900.0,-975978133.6189076,21.11,23.67,False,False,False,False,False,False,False,0.01242434341004306
2012-06-18,56.3821105957,56.10428008029068,54.01346631885683,0.17059906803399638,0.034347278677876014,55.47793660601431,-930530700.0,-971649806.607583,18.32,22.13,False,False,False,False,False,False,False,0.009366473360865157
2012-06-19,56.9673919678,56.13812760529105,54.042858613871196,0.1766925110485955,0.058832930241323966,58.94739116461261,-894054200.0,-964259748.8354323,18.38,21.92,False,False,False,False,False,False,False,0.010380621901455278
2012-06-20,57.0117225647,56.17238623115023,54.07239954870532,0.18931520844262617,0.030839133490063952,59.20668873034311,-842664500.0,-952679248.9463435,17.24,20.84,False,False,False,False,False,False,False,0.0007781749412902883
2012-06-21,55.5928535461,56.149659459187475,54.08752844420179,0.12633228663181217,0.006311034219840694,48.621283108523876,-885157200.0,-946248577.6181203,20.08,23.16,False,False,True,False,False,False,False,-0.02488732062059318
2012-06-22,56.178150177,56.150776742238946,54.10833065049829,0.1547073836030759,0.014955375571768181,52.40175548399857,-855653000.0,-937620427.3687755,18.11,21.51,False,False,False,False,False,False,False,0.010528271055822769
2012-06-25,55.0962677002,56.10942344647272,54.11816086989831,0.12289673908551424,0.0019756251226696886,45.70700594392164,-888789400.0,-932969853.333654,20.38,23.03,False,False,True,False,False,False,False,-0.01925806516219064
2012-06-26,55.4421195984,56.08325466811692,54.13133458858987,0.12027384847209643,0.009565007794145153,47.99436156354811,-858178300.0,-925846848.2542584,19.72,22.47,False,False,True,False,False,False,False,0.006277229159730169
2012-06-27,55.7790908813,56.07132667647705,54.14773017359197,0.12289461397078649,0.002936277314819824,50.19597832503971,-822472500.0,-916001672.2300433,19.45,22.36,False,False,False,False,False,False,False,0.006077893221631658
2012-06-28,55.1583404541,56.03552329520736,54.157785997278616,0.12338127833604862,0.00020786608169975906,46.30690720138128,-872265900.0,-911836360.5890868,19.71,22.25,False,False,True,False,False,False,False,-0.011128729733530074
2012-06-29,56.896446228,56.06928497884629,54.18503634783306,0.15050227334037158,0.036214270294507855,56.47538148027655,-827504600.0,-903804764.3425071,17.08,20.32,False,False,False,False,False,False,False,0.031511205007089815
2012-07-02,57.0649337769,56.10833002975036,54.21369204364468,0.1572162256877898,0.06766915683365449,57.319194599522774,-794079000.0,-893354691.5479827,16.8,19.79,False,False,False,False,False,False,False,0.0029613018047702777
2012-07-03,57.5438156128,56.16462358202682,54.24682760154673,0.14498358477310114,0.06849283436515763,59.71004975680637,-778183900.0,-882386044.7338891,16.66,19.32,False,False,False,False,False,False,False,0.008391875784386826
2012-07-05,57.5792732239,56.22010003857087,54.279986264455715,0.14087703414939967,0.06477816388279711,59.889212474079514,-741167700.0,-868936678.5687568,17.5,20.11,False,False,False,False,False,False,False,0.0006161845668801735
2012-07-06,56.8609848022,56.24523277439947,54.305667841945706,0.11745350942584643,0.027949195368153434,54.593038385360394,-781851800.0,-860642880.6098276,17.1,20.04,False,False,False,False,False,False,False,-0.012474774019930801
2012-07-09,56.7545433044,56.26520573636027,54.33003476197013,0.11150289080768228,0.030144216670306756,53.833304522883765,-817480100.0,-856532139.5993679,17.98,20.37,False,False,False,False,False,False,False,-0.0018719601528230934
2012-07-10,56.1958847046,56.262487264526534,54.348600433041085,0.1041909957636209,0.010269539140522088,49.9076545510533,-864845800.0,-857323916.7803804,18.72,20.87,False,False,True,True,False,False,False,-0.009843416355298062
2012-07-11,55.8855133057,56.24770397202353,54.36389309844068,0.09014589002356765,0.021919787743599484,47.821236995901,-908277800.0,-862176667.5632013,17.95,20.25,False,False,True,True,False,False,False,-0.005523027184846319
2012-07-12,55.3623046875,56.21298243145398,54.37382754211291,0.0777116378544771,0.00021571677924669963,44.44787498986338,-965958200.0,-872060623.0333726,18.33,20.69,False,False,True,True,False,False,False,-0.009362151070134939
2012-07-13,56.2047615051,56.2126600421852,54.392045790500845,0.08980179371431918,0.022464070691845528,50.50244535258954,-933601000.0,-877921611.3159086,16.74,19.39,False,False,False,True,False,False,False,0.015217155831126705
2012-07-16,56.0451316833,56.20609030262108,54.4084944063496,0.0906290083685628,0.015799557225610217,49.40370954831572,-961222400.0,-885855019.7620125,17.11,19.61,False,False,True,True,False,False,False,-0.002840147658762282
2012-07-17,56.3377685547,56.21125415564378,54.427691164044624,0.08642657539549026,0.008572651187964686,51.48740882619823,-918754600.0,-888988313.1180112,16.48,18.92,False,False,False,True,False,False,False,0.005221450331379884
2012-07-18,57.1004142761,56.2461231799754,54.45428542386607,0.08669631211428608,0.012739921808723187,56.51369641563122,-874264900.0,-887586083.2972482,16.16,18.94,False,False,False,False,False,False,False,0.013537023935541903
2012-07-19,57.7300033569,56.30431455946264,54.48687963215497,0.09188711673266914,0.013386805376855992,60.18142823533478,-821247100.0,-881268084.8879865,15.45,18.61,False,False,False,False,False,False,False,0.01102599847622332
2012-07-20,56.9673919678,56.33031759508371,54.51156134693751,0.07908584448389333,-0.0007775698559132627,54.21647379969402,-861820200.0,-879415905.3748449,16.27,19.64,False,False,False,False,False,False,False,-0.013209966131222384
2012-07-23,56.2756843567,56.3281751151471,54.52911480972122,0.06562642821088538,0.012282708424631528,49.43076847867295,-910478000.0,-882374200.1010501,18.62,21.18,False,False,True,True,False,False,False,-0.012142167426077322
2012-07-24,55.8322906494,56.30872866550996,54.542081733499124,0.059179245901447075,-0.006156477678782579,46.59170598429703,-967747700.0,-890505009.6152359,20.47,22.26,False,False,True,True,False,False,False,-0.007878957179615509
2012-07-25,55.4598426819,56.27543901909388,54.55121368323446,0.039056125819451726,0.006598904007043549,44.2905330161214,-1014012100.0,-902267589.65188,19.34,21.88,False,False,True,True,False,False,False,-0.006670834443078699
2012-07-26,56.1958847046,56.272319242054905,54.5675785690192,0.05651731876625665,0.013595531910756131,49.58941308105298,-972083900.0,-908916762.0659866,17.53,20.24,False,False,True,True,False,False,False,0.013271621178619242
2012-07-27,57.5260658264,56.321485774774324,54.59701625317225,0.07830255570131173,0.03131953062515169,57.463645148567196,-929462900.0,-910873537.1073213,16.7,19.66,False,False,False,True,False,False,False,0.023670436523817617
2012-07-30,57.4817276001,56.36698545419886,54.625719848664076,0.07658009318909542,0.042122136505056806,57.14323702852151,-967284200.0,-916245981.1923382,18.03,20.13,False,False,False,True,False,False,False,-0.0007707501923354121
2012-07-31,57.4640197754,56.41000640797146,54.65396163897986,0.0748258741687382,0.009975553571932583,57.0065250739018,-1001872500.0,-924400887.7454488,18.93,20.78,False,False,False,True,False,False,False,-0.0003080600642902942
2012-08-01,57.2955284119,56.4447327610667,54.68024588547658,0.06306886370434595,0.004040916544327144,55.642429338344016,-1032792700.0,-934723917.4839776,18.96,20.67,False,False,False,True,False,False,False,-0.0029321193358653463
2012-08-02,57.0915336609,56.47009750223664,54.704238798664875,0.055995955575241396,-0.007859783837472878,53.95894243178716,-1073327600.0,-947924268.1997892,17.57,20.23,False,False,False,True,False,False,False,-0.003560395665320959
2012-08-03,58.1734275818,56.53689476025873,54.738758090039354,0.06144032169030922,0.010318892973685045,60.742755125106406,-1031210200.0,-955856261.7045712,15.64,18.68,False,False,False,True,False,False,False,0.0189501639126739
2012-08-06,58.6168060303,56.61845990810349,54.777345631733496,0.07039330955385736,0.030879191315590138,63.13972051553048,-1007686600.0,-960792484.399374,15.95,18.74,False,False,False,True,False,False,False,0.007621666230282598
2012-08-07,59.1045608521,56.715954062770024,54.82040249959785,0.07704176388062445,0.0414066858946569,65.62618017724412,-979463300.0,-962570657.3137193,15.99,18.81,False,False,False,True,False,False,False,0.008321074702498654
2012-08-08,59.0779533386,56.808581485351596,54.86276618953817,0.0708687752921231,0.051286115507388486,65.36713848354263,-1000186800.0,-966153147.0933651,15.32,18.58,False,False,False,True,False,False,False,-0.0004501769933894506
2012-08-09,59.2553024292,56.90453132628683,54.906473017793516,0.06640026950004785,0.06029807948737753,66.32137547585926,-979460600.0,-967420523.5606637,15.28,18.23,False,False,False,True,False,False,False,0.003001950483686233
2012-08-10,59.2907981873,56.998110418875584,54.95009814385826,0.07455509367664193,0.07095971748240815,66.52020589330868,-959148600.0,-966632721.3167909,14.74,18.14,False,False,False,False,False,False,False,0.0005990309161345575
2012-08-13,59.4326858521,57.093583965276544,54.99470100662684,0.06721801516896009,0.05743151043719119,67.34998916714034,-939258300.0,-964025633.5723346,13.7,18.07,False,False,False,False,False,False,False,0.002393080699500505
2012-08-14,59.4592857361,57.186356583740206,55.039124735278314,0.0649930259462701,0.060917941492094396,67.51255051818282,-915039600.0,-959360297.0416361,14.85,18.51,False,False,False,False,False,False,False,0.000447563215739466
2012-08-15,59.6100387573,57.28140294348765,55.084606466840725,0.07517730047537197,0.05808306375185701,68.47067001410662,-885939200.0,-952367811.6090994,14.63,18.86,False,False,False,False,False,False,False,0.0025353991278855847
2012-08-16,60.3194541931,57.40054220817833,55.13669450391794,0.07326841071845869,0.056375071141075095,72.5702979434092,-850239300.0,-942641286.6939471,14.29,18.55,False,False,False,False,False,False,False,0.011900939012778666
2012-08-17,60.5854911804,57.525442167873294,55.190911386271,0.08140089968889508,0.049462803697528424,73.93881415106536,-827654500.0,-931690164.1516664,13.45,18.35,False,False,False,False,False,False,False,0.0044104674165044155
2012-08-20,60.6741600037,57.64892129869003,55.245471074006616,0.07991909450585633,0.0650682418109505,74.39730237908715,-800730500.0,-919217815.184841,14.02,18.59,False,False,False,False,False,False,False,0.0014635323007612389
2012-08-21,60.4347381592,57.75816901871003,55.29710557236675,0.0805844346126785,0.07390498845181681,70.77653341523701,-842121500.0,-911875308.976761,15.02,18.8,False,False,False,False,False,False,False,-0.0039460265207693634
2012-08-22,60.6830406189,57.8728698657763,55.3506969658646,0.07787410259585537,0.08688072642335931,72.2831061941103,-797565800.0,-900988689.0742123,15.11,19.42,False,False,False,False,False,False,False,0.004108604873010346
2012-08-23,60.1864471436,57.963598386475276,55.398813883056,0.06537632747464084,0.0852257098674134,65.05920485485493,-826366200.0,-893881785.3528587,15.96,20.09,False,False,False,False,False,False,False,-0.00818339803403545
2012-08-24,60.5588798523,58.06537413023311,55.45015782304848,0.07046277008890556,0.07763905080655964,67.6688843871068,-787981400.0,-883796034.3668722,15.18,19.24,False,False,False,False,False,False,False,0.0061879829492412775
2012-08-27,60.6564445496,58.166984734914166,55.50196167107387,0.06141558632028721,0.05441670098989104,68.33607317266572,-767310000.0,-872702126.331932,16.35,19.92,False,False,False,False,False,False,False,0.0016110716964705674
2012-08-28,60.6564445496,58.264610609999885,55.55325005792488,0.06619474160691352,0.055230019730556634,68.33607317266572,-767310000.0,-862664780.9669861,16.49,19.82,False,False,False,False,False,False,False,0.0
2012-08-29,60.6564445496,58.35840801939597,55.604028112568415,0.05781867084927561,0.055555194131522656,68.33607317266572,-767310000.0,-853583373.2558445,17.06,20.46,False,False,False,False,False,False,False,0.0
2012-08-30,60.0445518494,58.42453130684711,55.64821242835779,0.047954881596937726,0.047979720472026255,58.826940061150346,-791735400.0,-847693090.0886213,17.83,20.92,False,False,False,False,False,False,False,-0.010087843175503708
2012-08-31,60.4436149597,58.50371105793938,55.695927876430844,0.06592905893298262,0.058714157491546404,62.492651431107724,-749607400.0,-838351595.794467,17.47,20.62,False,False,False,False,False,False,False,0.006646116891685816
2012-09-04,60.3815231323,58.57735074712999,55.7425507147977,0.07538681379449952,0.037957116200435514,61.57406403349894,-781624600.0,-832949024.7664225,17.98,20.68,False,False,False,False,False,False,False,-0.001027268594729125
2012-09-05,60.3194541931,58.645668529324894,55.788092042940015,0.06606431761115328,0.029047098914258163,60.61489433808234,-807753900.0,-830549489.0743822,17.74,19.99,False,False,False,False,False,False,False,-0.0010279459010003045
2012-09-06,61.6584892273,58.76381836061804,55.84650395522221,0.0781169395868524,0.04321034347232211,71.0809661415958,-764653900.0,-824273718.6863458,15.6,18.62,False,False,False,False,False,False,False,0.022199057536451905
2012-09-07,61.5698432922,58.87385855401341,55.90345260534139,0.07209670346236408,0.042179693316692246,69.75934893953638,-797612500.0,-821734555.001932,14.38,17.59,False,False,False,False,False,False,False,-0.0014376922985125384
2012-09-10,60.780582428,58.948632039267785,55.951981260293216,0.05786518614554059,0.025740818733014592,59.204469418323235,-823102500.0,-821864835.4779385,16.28,18.3,False,False,False,True,False,False,False,-0.01281895197384697
2012-09-11,60.6830406189,59.01664806199846,55.9990564777918,0.03688069177390396,0.02348159367330327,58.03577341458162,-852912600.0,-824821765.4324206,16.41,18.29,False,False,False,True,False,False,False,-0.0016048185983664753
2012-09-12,60.860408783,59.08895240399852,56.04742814252024,0.03631414609827899,0.02402252078011302,59.597568722754694,-810709200.0,-823477711.5817139,15.8,17.6,False,False,False,False,False,False,False,0.002922862175181562
2012-09-13,61.6851119995,59.19076258421426,56.10352449930611,0.04736382098364045,0.03743446016622132,65.9441927387552,-765291400.0,-817936158.0977412,14.05,16.45,False,False,False,False,False,False,False,0.013550734097769856
2012-09-14,62.2349205017,59.31014132607645,56.16453341475282,0.057446026990802146,0.04403422307922167,69.39575268004472,-726411100.0,-809219485.8979564,14.51,16.9,False,False,False,False,False,False,False,0.008913147506394381
2012-09-17,62.2615280151,59.42588198054796,56.2252000276916,0.050476056603418584,0.03219647538226811,69.55655619623488,-694612700.0,-798304553.9076748,14.59,17.13,False,False,False,False,False,False,False,0.00042753350025193093
2012-09-18,62.3147468567,59.53917079922059,56.285792533452884,0.04949379260446918,0.02854240582371359,69.89725123008105,-667442900.0,-785841539.2498009,14.18,16.63,False,False,False,False,False,False,False,0.0008547628575239496
2012-09-19,62.4299964905,59.6525365126041,56.346928891234455,0.05127817895241571,0.028938785253770805,70.66293167724685,-630958300.0,-771090754.5593437,13.88,16.49,False,False,False,False,False,False,False,0.0018494760809193433
2012-09-20,62.3679046631,59.75902153811375,56.406839097919686,0.052427380204658425,0.03198767071361441,69.63526982283786,-673478500.0,-761794349.3632158,14.07,16.75,False,False,False,False,False,False,False,-0.0009945832274625976
2012-09-21,62.3857192993,59.86202929345439,56.466330443207056,0.05335723101035561,0.028058559080668344,69.77110369317099,-649800000.0,-751128220.8524333,13.98,16.79,False,False,False,False,False,False,False,0.0002856378821163297
2012-09-24,62.0210914612,59.94669839807187,56.52160169711744,0.029212141830035288,0.030482681810785284,63.50885278057092,-682141600.0,-744558066.4855349,14.15,16.59,False,False,False,False,False,False,False,-0.005844732451519397
2012-09-25,61.1495742798,59.993870001276896,56.56765117555209,0.013261851675483216,0.009754051411463793,51.59007226907983,-723441200.0,-742546936.3440554,15.43,17.6,False,False,False,False,False,False,False,-0.014051948472161513
2012-09-26,60.651550293,60.01966138526604,56.608286987666006,0.009003163685706195,-8.06881550071692e-05,46.248664416137544,-756211600.0,-743848332.8827168,16.81,18.5,False,False,True,True,False,False,False,-0.008144357383768619
2012-09-27,61.4875221252,60.07722455153796,56.65683659102455,0.026840017403174654,0.013701389551779686,54.722797119572455,-730872100.0,-742612501.1796008,14.84,17.07,False,False,False,False,False,False,False,0.01378318984694582
2012-09-28,60.9805984497,60.11265097891687,56.699859097081024,0.020334372942090395,0.005344096616723526,49.61477636484501,-760984700.0,-744362234.4005913,15.73,17.61,False,False,True,True,False,False,False,-0.008244334101930706
2012-10-01,60.8916854858,60.14320135173582,56.74156881239166,0.008396932530908563,0.014108418004762813,48.75514546567906,-798700000.0,-749537259.695773,16.32,17.92,False,False,True,True,False,False,False,-0.0014580533179473498
2012-10-02,61.0695343018,60.17952813409128,56.78463314561961,0.011638989797996269,0.010355425341739055,50.5989207561335,-765445700.0,-751052349.2485565,15.71,17.74,False,False,False,True,False,False,False,0.002920740567141644
2012-10-03,61.4608345032,60.22977544268378,56.83116251236171,0.03219007081130365,0.0178748616283686,54.47959855238985,-727209700.0,-748781620.748694,15.43,17.58,False,False,False,False,False,False,False,0.006407453501548366
2012-10-04,61.6742591858,60.286421863982454,56.879352529012834,0.029350246706433047,0.022460498206148705,56.48733228286543,-701081100.0,-744238714.0107231,14.55,17.06,False,False,False,False,False,False,False,0.0034725314800092555
2012-10-05,61.3452415466,60.32794420447726,56.9237892356555,0.03162816322076445,-0.00508036581216309,52.633262749643364,-726289000.0,-742529217.4382732,14.33,16.93,False,False,False,False,False,False,False,-0.005334764349723242
2012-10-08,60.7849388123,60.34586556164678,56.96220863442808,0.038899988577804745,-0.01274819681081496,46.77977333427554,-757200500.0,-743926482.444152,15.11,17.36,False,False,True,True,False,False,False,-0.009133597328398801
2012-10-09,59.8156013489,60.32507088663711,56.990600601736254,0.017409501928753013,-0.01587646976307122,38.750614064184134,-825174500.0,-751664388.8780423,16.37,18.01,False,False,True,True,False,False,False,-0.015947000726499794
2012-10-10,59.5132369995,60.29323426361212,57.015701461415496,0.0008197836580041695,-0.019277274300517844,36.63816639206684,-870308800.0,-762963856.6039431,16.29,18.13,False,False,True,True,False,False,False,-0.005054941229067134
2012-10-11,59.3264846802,60.25532251524302,57.038694329264096,0.013053614238913491,-0.025203973050349715,35.35615323630819,-900778200.0,-776089032.1654724,15.59,17.57,False,False,True,True,False,False,False,-0.0031379963301537694
2012-10-12,59.2997932434,60.217850779092316,57.06119282592217,0.024046752403420024,-0.038669278190162526,35.166752506566866,-925669400.0,-790334781.4830464,16.14,17.74,False,False,True,True,False,False,False,-0.00044990760777208205
2012-10-15,59.7355651855,60.19893761855929,57.08780349616673,0.011027065386969515,-0.04016001460356533,40.74753454487441,-903449300.0,-801107592.7703753,15.27,17.11,False,False,True,True,False,False,False,0.007348624982743912
2012-10-16,60.5804100037,60.21389731993736,57.122555799724275,0.02794325854639168,-0.02700091155797335,49.774185292160475,-869488700.0,-807620079.1731967,15.22,16.97,False,False,True,True,False,False,False,0.014143079011246673
2012-10-17,60.5448417664,60.22687553352413,57.15660839640762,0.03903864486907893,-0.02840266838233496,49.432752610187464,-902928100.0,-816697033.5376542,15.07,16.61,False,False,True,True,False,False,False,-0.0005871244070126957
